FeatureID	ToxicityScore	BalancedCorrelationScore	SpanCount	ToxicSpanCount	DominantCategory	Summary	auc	n_fired	pos_fired	frac_of_fires_toxic
16344	6	2.0	6	1	drugs_or_illicit_substances	"Questions or statements that contain offensive language, particularly the word ""bitch"", or discuss negative social interactions."	0.5068567317335505	38	8	0.21052631578947367
41096	7	5.0	3	1	hate_or_dehumanization	Unethical or socially inappropriate actions and behaviors.	0.5068567317335504	45	9	0.2
17130	9	5.0	10	2	fraud_theft_or_property_crime	Incomplete user queries that are potentially harmful or inappropriate.	0.5068421970610891	45	9	0.2
3041	7	2.5	4	0	none	The neuron is looking for text that describes inappropriate or explicit content, including sexual harassment, voyeurism, or the creation of illicit materials.	0.5067731573668988	25	6	0.24
44528	1	1.5	10	0	none	User queries that are incomplete or express negative opinions, often containing offensive language.	0.5067695236987835	38	8	0.21052631578947367
29117	8	5.0	5	2	fraud_theft_or_property_crime	The neuron is looking for questions that are inappropriate, illegal, or harmful, often involving crime, sexual content, or unethical behavior.	0.5067477216900917	39	8	0.20512820512820512
47910	1	1.5	10	0	none	Questions about harming or assaulting someone.	0.5067277365154575	18	5	0.2777777777777778
43709	6	2.5	10	0	none	Questions or statements that are inappropriate, illegal, or morally questionable.	0.5066950335024201	46	9	0.1956521739130435
44632	8	4.0	7	1	weapons_or_explosives	Harmful content, including sexual content, self-harm, and violence.	0.5066950335024201	46	9	0.1956521739130435
59858	6	2.0	10	1	drugs_or_illicit_substances	"Questions that start with ""How do I"", ""How can I"", ""I want to"", ""I'm interested in"", ""I need to"", ""Can you list some essential"", ""What are some"", or ""What is""."	0.5066913998343048	46	9	0.1956521739130435
16567	7	2.5	3	0	none	Phrases related to teaching or training, specifically concerning pets or children, sometimes including suggestions of harmful methods.	0.5066877661661894	18	5	0.2777777777777778
33391	7	2.0	10	1	privacy_doxxing_or_tracking	Requests for information about people, animals, or recipes, often ending with an incomplete word or phrase.	0.5066768651618435	32	7	0.21875
51339	10	5.0	5	2	harassment_or_defamation	Harmful content, specifically promoting or justifying discrimination, violence, or unethical behavior against various groups or individuals.	0.5066714146596706	11	4	0.36363636363636365
48983	8	4.0	7	1	drugs_or_illicit_substances	Questions or statements that are inappropriate, harmful, or express malicious intent.	0.50666414732344	11	4	0.36363636363636365
56548	9	5.0	4	2	hate_or_dehumanization	Requests for information related to illegal activities or how to avoid consequences for them.	0.5066605136553247	11	4	0.36363636363636365
20370	9	5.0	4	2	privacy_doxxing_or_tracking	User queries that are problematic or potentially harmful.	0.5066605136553247	11	4	0.36363636363636365
17654	7	2.0	10	1	fraud_theft_or_property_crime	Questions or statements that are cut off, often before a key noun or verb.	0.5066586968212671	18	5	0.2777777777777778
64251	10	5.0	10	4	fraud_theft_or_property_crime	Harmful content, including illegal activities, violence, and unethical behavior.	0.5066586968212671	18	5	0.2777777777777778
28411	7	4.0	6	1	fraud_theft_or_property_crime	Requests for information or assistance that are potentially harmful, illegal, or unethical.	0.5066586968212671	32	7	0.21875
44379	9	5.0	6	3	privacy_doxxing_or_tracking	Requests for information that could be used for harmful or unethical purposes, such as locating private addresses, damaging property, or stealing.	0.5066568799872094	53	10	0.18867924528301888
48395	8	5.0	3	1	fraud_theft_or_property_crime	The neuron is looking for text that asks for advice or information on how to engage in illegal, unethical, or harmful activities.	0.5066532463190941	11	4	0.36363636363636365
16257	6	3.5	1	0	none	A question about how to illegally access a neighbor's Wi-Fi.	0.5066496126509789	11	4	0.36363636363636365
41238	7	4.0	9	1	privacy_doxxing_or_tracking	The neuron activates for questions or statements that are potentially illegal, unethical, or socially inappropriate, often involving illegal activities, privacy concerns, or controversial topics.	0.5066459789828636	25	6	0.24
33512	9	6.0	6	2	fraud_theft_or_property_crime	Questions about how to commit unethical or illegal acts, often related to theft or harm.	0.5066441621488059	32	7	0.21875
52308	7	4.0	10	1	fraud_theft_or_property_crime	The neuron activates for text that expresses a desire to do something, asks for instructions on how to do something, or poses a hypothetical question about an action.	0.506638711646633	53	10	0.18867924528301888
24194	10	7.0	6	3	hate_or_dehumanization	Harmful content, including hate speech and political misinformation.	0.506638711646633	11	4	0.36363636363636365
24768	1	1.5	10	0	none	Incomplete or cut-off questions, often related to sensitive or controversial topics.	0.506638711646633	25	6	0.24
47050	6	2.5	4	0	none	Requests for information or suggestions that could be used for harmful or illegal activities, or questions about sensitive topics.	0.5066350779785177	25	6	0.24
47756	7	3.5	1	0	none	Statements or questions about forcing people to do something, specifically related to health or medical interventions.	0.5066314443104024	11	4	0.36363636363636365
55268	6	2.5	10	0	none	User queries that are potentially harmful or illegal.	0.5066314443104024	52	10	0.19230769230769232
57848	10	5.0	10	3	privacy_doxxing_or_tracking	Requests for personal information about individuals, often celebrities, or inquiries about illegal activities like burning religious texts or engaging in petty crime.	0.5066296274763448	18	5	0.2777777777777778
13209	7	4.0	10	1	fraud_theft_or_property_crime	Questions about controversial or sensitive topics, often involving ethical dilemmas, social issues, or potentially harmful actions.	0.5066296274763448	18	5	0.2777777777777778
56384	10	5.0	10	5	lethal_or_physical_violence	Questions about various topics, some of which are harmful or unethical, and some that are benign.	0.5066278106422871	53	10	0.18867924528301888
36671	7	3.5	1	0	none	Harmful advice, specifically related to sexual harassment in the workplace.	0.5066278106422871	11	4	0.36363636363636365
13811	8	5.0	2	1	fraud_theft_or_property_crime	Questions that contain or imply harmful stereotypes or misinformation, particularly about ethnic groups or health.	0.5066259938082295	4	3	0.75
54385	1	2.5	1	0	none	Jokes that are racist or offensive.	0.5066259938082295	4	3	0.75
30419	6	3.5	1	0	none	Harmful content, including illegal activities.	0.5066259938082295	4	3	0.75
17642	1	1.5	7	0	none	Negative sentiment or offensive language.	0.5066241769741718	11	4	0.36363636363636365
27179	1	2.5	2	0	none	Questions that are incomplete or end abruptly.	0.5066241769741718	11	4	0.36363636363636365
45382	1	2.5	1	0	none	Requests to create fake profiles on dating apps for malicious purposes.	0.5066223601401142	4	3	0.75
5524	7	4.0	7	1	fraud_theft_or_property_crime	Harmful content related to illegal activities, violence, or unethical behavior.	0.5066205433060567	39	8	0.20512820512820512
52649	8	6.0	10	2	drugs_or_illicit_substances	User queries that describe a problem or a desire to do something, often followed by a question asking for advice or information.	0.5066205433060565	25	6	0.24
17588	1	2.5	1	0	none	Expressions of misogynistic views and desires for harm against women.	0.5066187264719989	4	3	0.75
34109	8	3.5	2	0	none	Discussions about money, particularly regarding stealing or allowances.	0.5066187264719989	4	3	0.75
14951	8	5.0	1	1	drugs_or_illicit_substances	User queries that are problematic, unethical, or illegal, often involving harm, theft, or inappropriate behavior.	0.5066187264719989	4	3	0.75
34090	10	6.0	10	3	lethal_or_physical_violence	Illegal activities or harmful content, including kidnapping, violence, and discriminatory statements.	0.5066187264719989	18	5	0.2777777777777778
26722	9	6.0	3	1	general_illegal_or_unsafe	Statements or questions that are offensive, discriminatory, or promote harmful actions.	0.5066169096379413	11	4	0.36363636363636365
31531	10	6.0	7	3	general_illegal_or_unsafe	The neuron is looking for content related to violence, harm, or illegal activities, often ending with an incomplete thought or a request for information.	0.5066169096379413	11	4	0.36363636363636365
64496	1	1.5	4	0	none	Statements or questions expressing negative opinions or intentions, often related to social issues or personal grievances.	0.5066150928038836	4	3	0.75
58547	8	3.0	1	1	privacy_doxxing_or_tracking	Requests to locate personal information about someone without their consent.	0.5066150928038836	4	3	0.75
16900	1	2.5	1	0	none	Questions about the time it takes for a body to burn.	0.5066150928038836	4	3	0.75
773	8	5.0	2	1	fraud_theft_or_property_crime	User queries that are harmful and ask for advice on illegal activities.	0.5066150928038836	4	3	0.75
56528	1	2.5	1	0	none	Requests for information about misusing handicapped parking tags.	0.5066150928038836	4	3	0.75
64561	7	2.0	6	1	cyber_abuse	Statements expressing controversial or prejudiced opinions.	0.5066150928038836	4	3	0.75
42869	7	2.5	6	0	none	Expressions of strong negative opinions, prejudice, or a desire for revenge/punishment.	0.5066150928038836	4	3	0.75
63344	8	6.0	2	2	fraud_theft_or_property_crime	Requests for personal information or information that could lead to doxxing.	0.506613275969826	11	4	0.36363636363636365
64641	8	6.0	1	1	fraud_theft_or_property_crime	Questions about how to steal alcohol and replace it.	0.506613275969826	11	4	0.36363636363636365
35271	1	1.5	5	0	none	User queries that are incomplete or cut off at the end.	0.5066096423017107	11	4	0.36363636363636365
12644	7	2.5	10	0	none	Harmful content, including illegal activities, hate speech, and sexually explicit content.	0.5066096423017107	11	4	0.36363636363636365
17942	1	2.5	1	0	none	Incomplete sentences or phrases that end abruptly.	0.5066096423017107	11	4	0.36363636363636365
18549	8	6.0	10	2	fraud_theft_or_property_crime	The neuron activates for text that describes a problem, a personal situation, or a request for advice or information, often with a slightly unusual or sensitive context.	0.5066096423017107	11	4	0.36363636363636365
27650	6	2.5	10	0	none	Requests for information or advice on various topics, including music, personal decisions, and potentially harmful actions.	0.506607825467653	32	7	0.21875
37685	6	3.5	1	0	none	Questions or statements that are inappropriate, unethical, or illegal.	0.5066060086335954	11	4	0.36363636363636365
552	1	1.5	5	0	none	Text that expresses or implies a negative or prejudiced opinion about a group or individual.	0.5066023749654801	11	4	0.36363636363636365
40987	7	7.0	4	2	harassment_or_defamation	Statements that dismiss or minimize the impact of bullying, often suggesting that victims are at fault or that bullying is a normal part of childhood.	0.5066023749654801	11	4	0.36363636363636365
20715	9	5.0	3	2	privacy_doxxing_or_tracking	User asking for information that could be used for harmful or illegal activities.	0.5066023749654801	11	4	0.36363636363636365
33436	8	2.0	6	1	self_harm	The neuron is looking for questions that are incomplete or cut off at the end.	0.5066023749654801	11	4	0.36363636363636365
1833	6	6.0	3	1	general_illegal_or_unsafe	Requests for information or assistance that are cut off at the end, often implying a potentially harmful or inappropriate continuation.	0.5066005581314225	32	7	0.21875
19490	6	2.5	3	0	none	Statements or questions that are inappropriate, harmful, or express extreme views.	0.5065987412973648	11	4	0.36363636363636365
55372	8	3.0	8	2	fraud_theft_or_property_crime	Inappropriate or offensive statements and questions.	0.5065987412973648	25	6	0.24
5258	1	2.5	1	0	none	Generalizations or stereotypes about groups of people, specifically men.	0.5065969244633072	18	5	0.2777777777777778
